mode,mesh,nodes,region,variables,component,quantity,L1,L2,Linf
traditional,80,252780,boundary,conservative,rhow,dy,1.1288466504449762e-14,2.4518390021284454e-14,9.303148910480845e-14
traditional,80,252780,boundary,conservative,rhow,dz,1.5904335207070225e-14,2.4303800698999366e-14,1.0012227083923495e-13
traditional,80,252780,boundary,conservative,rhow,gradient,3.541897078971429e-14,4.222137523992238e-14,1.001268269235763e-13
traditional,80,252780,boundary,conservative,rhow,mean,6.806328671474676e-16,8.549303286931083e-16,2.567282324228426e-15
traditional,80,252780,boundary,conservative,rhow,value,1.4376303810624432e-15,1.7512868208245057e-15,4.423463548577922e-15
traditional,80,252780,boundary,primitive,p,dx,1.2824031757048212e-13,2.8240963857686647e-13,1.0389019028482347e-12
traditional,80,252780,boundary,primitive,p,dy,1.28146675402997e-13,2.824351138738887e-13,1.074392287511933e-12
traditional,80,252780,boundary,primitive,p,dz,1.7613857893084619e-13,2.649862650613387e-13,9.226843091924165e-13
traditional,80,252780,boundary,primitive,p,gradient,4.003265540150062e-13,4.793146338066793e-13,1.1533696328754559e-12
traditional,80,252780,boundary,primitive,p,value,1.6341549659975124e-14,1.9959128732579564e-14,4.68516284796161e-14
traditional,80,252780,boundary,primitive,rho,dx,1.3195577373811468e-13,2.9057666083285605e-13,1.045389330520596e-12
traditional,80,252780,boundary,primitive,rho,dy,1.3198311637838616e-13,2.905401804667106e-13,1.0874648129552541e-12
traditional,80,252780,boundary,primitive,rho,dz,1.8112762061148807e-13,2.7256116541200343e-13,9.371017010333452e-13
traditional,80,252780,boundary,primitive,rho,gradient,4.121382712706677e-13,4.930902363433603e-13,1.1320545056317208e-12
traditional,80,252780,boundary,primitive,rho,value,1.6820026830188135e-14,2.0512205474910285e-14,4.772007441977699e-14
traditional,80,252780,boundary,primitive,u,dx,3.0060443160814268e-15,7.057107499325319e-15,5.546247309481207e-14
traditional,80,252780,boundary,primitive,u,dy,2.7428669749914413e-15,5.570093967503617e-15,3.813046925798505e-14
traditional,80,252780,boundary,primitive,u,dz,3.932067332886579e-15,6.2653162423560085e-15,4.9260138183650855e-14
traditional,80,252780,boundary,primitive,u,gradient,8.263735477516184e-15,1.0958234377881497e-14,5.602615231624908e-14
traditional,80,252780,boundary,primitive,u,value,4.14109884295383e-16,5.426784879149902e-16,2.7283405569511476e-15
traditional,80,252780,boundary,primitive,v,dx,1.5247869067080856e-15,3.1286997878893405e-15,2.1750951429246653e-14
traditional,80,252780,boundary,primitive,v,dy,1.4151184040133824e-15,2.876473532480045e-15,2.6882312175580516e-14
traditional,80,252780,boundary,primitive,v,dz,2.522859052058562e-15,3.785014686172702e-15,2.4766433614218167e-14
traditional,80,252780,boundary,primitive,v,gradient,4.569047547789907e-15,5.691150895938367e-15,3.1245134993940764e-14
traditional,80,252780,boundary,primitive,v,value,2.440544212321036e-16,3.0825621198321963e-16,1.3614055629357358e-15
traditional,80,252780,boundary,primitive,w,dx,1.2993810165602703e-15,2.946527676437574e-15,2.1358420956077282e-14
traditional,80,252780,boundary,primitive,w,dy,1.4292217494782678e-15,3.3098512981589632e-15,2.2340600709983525e-14
traditional,80,252780,boundary,primitive,w,dz,1.7929664573340373e-15,2.7903840136250544e-15,1.5116874189870146e-14
traditional,80,252780,boundary,primitive,w,gradient,3.945352884648049e-15,5.236734087905502e-15,2.2349712623089733e-14
traditional,80,252780,boundary,primitive,w,value,1.8371435999803523e-16,2.411021229368135e-16,1.0088297927070278e-15
traditional,80,252780,interior,conservative,rho,dx,1.977926356852364e-14,3.690737650008939e-14,3.615472907902073e-13
traditional,80,252780,interior,conservative,rho,dy,1.9946492984211845e-14,3.7235971373083113e-14,3.4442369475137097e-13
traditional,80,252780,interior,conservative,rho,dz,9.742660271068863e-15,2.95133878317795e-14,3.037714199445791e-13
traditional,80,252780,interior,conservative,rho,gradient,3.8160643081593584e-14,6.016404296193401e-14,3.6158487795798863e-13
traditional,80,252780,interior,conservative,rho,mean,1.2104395658619996e-14,1.4496073454395476e-14,4.320111976485741e-14
traditional,80,252780,interior,conservative,rho,value,1.2323608825384157e-14,1.4826756224926325e-14,4.2071381101127514e-14
traditional,80,252780,interior,conservative,rhoE,dx,4.9278987478899847e-14,9.191424408627029e-14,8.91637441370564e-13
traditional,80,252780,interior,conservative,rhoE,dy,4.9817001901571584e-14,9.288042146332345e-14,8.486030888404938e-13
traditional,80,252780,interior,conservative,rhoE,dz,2.481303935183742e-14,7.365039180636659e-14,7.601892311878613e-13
traditional,80,252780,interior,conservative,rhoE,gradient,9.531203162642372e-14,1.4999793722043773e-13,8.917943631988008e-13
traditional,80,252780,interior,conservative,rhoE,mean,3.021370618103394e-14,3.621106358657196e-14,1.0003629868915453e-13
traditional,80,252780,interior,conservative,rhoE,value,3.0728530674308663e-14,3.6988781410711873e-14,1.0815957504628493e-13
traditional,80,252780,interior,conservative,rhou,dx,5.741095048356182e-15,1.0688325408072481e-14,1.0552045839889871e-13
traditional,80,252780,interior,conservative,rhou,dy,5.795514829220874e-15,1.0812144820912384e-14,1.0134941066860257e-13
traditional,80,252780,interior,conservative,rhou,dz,2.9257898287155583e-15,8.587856402415163e-15,8.970385937043619e-14
traditional,80,252780,interior,conservative,rhou,gradient,1.1106901704296429e-14,1.7461215686364253e-14,1.0555313378429094e-13
traditional,80,252780,interior,conservative,rhou,mean,3.614871989883857e-15,4.3296091440233925e-15,1.3123345726090418e-14
traditional,80,252780,interior,conservative,rhou,value,3.576012133838363e-15,4.303586975395522e-15,1.2669607116905235e-14
traditional,80,252780,interior,conservative,rhov,dx,3.847750921161481e-15,7.162519237066108e-15,7.053418602903346e-14
traditional,80,252780,interior,conservative,rhov,dy,3.8782203173349156e-15,7.230797415856224e-15,6.684996137956754e-14
traditional,80,252780,interior,conservative,rhov,dz,1.9844337585431868e-15,5.7703696873121395e-15,5.927044438743239e-14
traditional,80,252780,interior,conservative,rhov,gradient,7.452685467932244e-15,1.1699712792147763e-14,7.053771501832951e-14
traditional,80,252780,interior,conservative,rhov,mean,2.3722118570323076e-15,2.8115723716450365e-15,8.187325600469975e-15
traditional,80,252780,interior,conservative,rhov,value,2.3911617135185595e-15,2.8784612785848916e-15,8.636564770639343e-15
traditional,80,252780,interior,conservative,rhow,dx,1.6637145123518012e-15,3.091351009858447e-15,3.0693462872542804e-14
traditional,80,252780,interior,conservative,rhow,dy,1.6826257130686465e-15,3.113173030731357e-15,2.96059436528614e-14
traditional,80,252780,interior,conservative,rhow,dz,9.30669813344483e-16,2.484818775031648e-15,2.578640189018159e-14
traditional,80,252780,interior,conservative,rhow,gradient,3.23919450854631e-15,5.042085057808488e-15,3.070343387379894e-14
traditional,80,252780,interior,conservative,rhow,mean,1.222860447405619e-15,1.4757680191433636e-15,4.969359342424373e-15
traditional,80,252780,interior,conservative,rhow,value,1.0385822254093348e-15,1.2529310583904656e-15,4.0399270300611745e-15
traditional,80,252780,interior,primitive,p,dx,1.9221526520773013e-14,3.584294040366109e-14,3.474878842954249e-13
traditional,80,252780,interior,primitive,p,dy,1.9431876774924496e-14,3.621337951165767e-14,3.3085310461770196e-13
traditional,80,252780,interior,primitive,p,dz,9.722027950262758e-15,2.8720440095806544e-14,2.9641954877449093e-13
traditional,80,252780,interior,primitive,p,gradient,3.7183806703239465e-14,5.848922047465296e-14,3.4755336761417454e-13
traditional,80,252780,interior,primitive,p,value,1.1979651666177956e-14,1.4424224380158914e-14,4.241041112046373e-14
traditional,80,252780,interior,primitive,rho,dx,1.977926356852364e-14,3.690737650008939e-14,3.615472907902073e-13
traditional,80,252780,interior,primitive,rho,dy,1.9946492984211845e-14,3.7235971373083113e-14,3.4442369475137097e-13
traditional,80,252780,interior,primitive,rho,dz,9.742660271068863e-15,2.95133878317795e-14,3.037714199445791e-13
traditional,80,252780,interior,primitive,rho,gradient,3.8160643081593584e-14,6.016404296193401e-14,3.6158487795798863e-13
traditional,80,252780,interior,primitive,rho,value,1.2323608825384157e-14,1.4826756224926325e-14,4.2071381101127514e-14
traditional,80,252780,interior,primitive,u,dx,6.269795937613767e-16,1.0135407827133253e-15,1.7987032626147134e-14
traditional,80,252780,interior,primitive,u,dy,6.157645088861169e-16,8.77582264125779e-16,9.793194612862195e-15
traditional,80,252780,interior,primitive,u,dz,6.154756896061315e-16,8.736910545081354e-16,1.3763640377293046e-14
traditional,80,252780,interior,primitive,u,gradient,1.2726441044059713e-15,1.6002348600311157e-15,1.8078357136964204e-14
traditional,80,252780,interior,primitive,u,value,3.689084545248021e-16,4.728480776272334e-16,2.807595735759838e-15
traditional,80,252780,interior,primitive,v,dx,3.7514988434553132e-16,5.220492804398838e-16,7.045025438132298e-15
traditional,80,252780,interior,primitive,v,dy,3.6924652877838427e-16,5.020650892442695e-16,6.606947224062205e-15
traditional,80,252780,interior,primitive,v,dz,4.253103198961114e-16,5.752230027007581e-16,7.01252478394615e-15
traditional,80,252780,interior,primitive,v,gradient,7.950567598260725e-16,9.249250282491727e-16,7.050358847061238e-15
traditional,80,252780,interior,primitive,v,value,2.2793881262576886e-16,2.8699161899870646e-16,1.43785536862312e-15
traditional,80,252780,interior,primitive,w,dx,2.613014165444837e-16,4.214150564834599e-16,6.677816009069469e-15
traditional,80,252780,interior,primitive,w,dy,2.710247598688669e-16,4.607758201574949e-16,6.789179348172373e-15
traditional,80,252780,interior,primitive,w,dz,2.9044517443544834e-16,4.618659377553452e-16,4.894634095817599e-15
traditional,80,252780,interior,primitive,w,gradient,5.733296921833706e-16,7.766757049962323e-16,6.806160000060799e-15
traditional,80,252780,interior,primitive,w,value,1.5796745289114812e-16,2.053759307884975e-16,1.0907277143111516e-15
